"","x"
"924",-1.72532441553131
"925",-1.72588462209714
"926",-1.72644574194249
"927",-1.72700777691848
"928",-1.72757072888451
"929",-1.72813459970822
"930",-1.7286993912656
"931",-1.729265105441
"932",-1.72983174412717
"933",-1.7303993092253
"934",-1.73096780264509
"935",-1.73153722630475
"936",-1.73210758213106
"937",-1.73267887205942
"938",-1.73325109803389
"939",-1.7338242620072
"940",-1.73439836594086
"941",-1.73497341180514
"942",-1.73554940157915
"943",-1.73612633725085
"944",-1.73670422081715
"945",-1.73728305428389
"946",-1.73786283966595
"947",-1.73844357898722
"948",-1.73902527428071
"949",-1.73960792758859
"950",-1.74019154096219
"951",-1.74077611646208
"952",-1.74136165615813
"953",-1.74194816212953
"954",-1.74253563646485
"955",-1.74312408126208
"956",-1.74371349862869
"957",-1.74430389068168
"958",-1.74489525954761
"959",-1.74548760736267
"960",-1.74608093627272
"961",-1.74667524843333
"962",-1.74727054600986
"963",-1.74786683117749
"964",-1.74846410612126
"965",-1.74906237303616
"966",-1.74966163412715
"967",-1.7502618916092
"968",-1.75086314770738
"969",-1.75146540465692
"970",-1.75206866470319
"971",-1.75267293010185
"972",-1.75327820311884
"973",-1.75388448603045
"974",-1.75449178112339
"975",-1.75510009069483
"976",-1.75570941705245
"977",-1.75631976251453
"978",-1.75693112940996
"979",-1.75754352007834
"980",-1.75815693687002
"981",-1.75877138214614
"982",-1.75938685827872
"983",-1.7600033676507
"984",-1.76062091265601
"985",-1.76123949569962
"986",-1.76185911919762
"987",-1.76247978557723
"988",-1.76310149727694
"989",-1.7637242567465
"990",-1.76434806644703
"991",-1.76497292885105
"992",-1.76559884644257
"993",-1.76622582171713
"994",-1.76685385718189
"995",-1.76748295535567
"996",-1.76811311876902
"997",-1.7687443499643
"998",-1.76937665149575
"999",-1.77001002592951
"1000",-1.77064447584376
