"","x"
"1103",-229206.313121543
"1104",-208689.01709074
"1105",-189141.682536488
"1106",-170564.309458786
"1107",-152956.897857634
"1108",-136319.447733032
"1109",-120651.959084981
"1110",-105954.431913479
"1111",-92226.8662185276
"1112",-79469.2620001263
"1113",-67681.6192582752
"1114",-56863.9379929742
"1115",-47016.2182042233
"1116",-38138.4598920226
"1117",-30230.663056372
"1118",-23292.8276972715
"1119",-17324.9538147212
"1120",-12327.041408721
"1121",-8299.09047927094
"1122",-5241.101026371
"1123",-3153.0730500212
"1124",-2035.00655022154
"1125",-1886.901526972
"1126",-2708.75798027261
"1127",-4500.57591012334
"1128",-7262.3553165242
"1129",-10994.0961994752
"1130",-15695.7985589764
"1131",-21367.4623950276
"1132",-28009.087707629
"1133",-35620.6744967805
"1134",-44202.2227624822
"1135",-53753.732504734
"1136",-64275.2037235359
"1137",-75766.636418888
"1138",-88228.0305907902
"1139",-101659.386239243
"1140",-116060.703364245
"1141",-131431.981965798
"1142",-147773.2220439
"1143",-165084.423598553
"1144",-183365.586629756
"1145",-202616.711137509
"1146",-222837.797121813
"1147",-244028.844582666
"1148",-266189.85352007
"1149",-289320.823934023
"1150",-313421.755824527
"1151",-279369.201831817
"1152",-256583.240266594
"1153",-234767.240177921
"1154",-213921.201565799
"1155",-194045.124430226
"1156",-175139.008771204
"1157",-157202.854588732
"1158",-140236.66188281
"1159",-124240.430653438
"1160",-109214.160900616
"1161",-95157.8526243442
"1162",-82071.5058246227
"1163",-69955.1205014513
"1164",-58808.6966548301
"1165",-48632.234284759
"1166",-39425.733391238
"1167",-31189.1939742672
"1168",-23922.6160338465
"1169",-17625.9995699759
"1170",-12299.3445826555
"1171",-7942.65107188516
"1172",-4555.91903766498
"1173",-2139.14847999494
"1174",-692.339398875035
"1175",-215.491794305261
"1176",-708.605666285623
"1177",-2171.68101481611
"1178",-4604.71783989674
"1179",-8007.7161415275
"1180",-12380.6759197084
"1181",-17723.5971744394
"1182",-24036.4799057206
"1183",-31319.3241135519
"1184",-39572.1297979333
"1185",-48794.8969588649
"1186",-58987.6255963465
"1187",-70150.3157103784
"1188",-82282.9673009604
"1189",-95385.5803680925
"1190",-109458.154911775
"1191",-124500.690932007
"1192",-140513.18842879
"1193",-157495.647402122
"1194",-175448.067852005
"1195",-194370.449778438
"1196",-214262.793181421
"1197",-235125.098060954
"1198",-256957.364417037
"1199",-279759.592249671
"1200",-303531.781558854
"1201",-286505.504562499
"1202",-263390.800415956
"1203",-241246.057745963
"1204",-220071.27655252
"1205",-199866.456835628
"1206",-180631.598595285
"1207",-162366.701831493
"1208",-145071.76654425
"1209",-128746.792733558
"1210",-113391.780399416
"1211",-99006.7295418243
"1212",-85591.6401607825
"1213",-73146.5122562909
"1214",-61671.3458283495
"1215",-51166.1408769581
"1216",-41630.8974021169
"1217",-33065.6154038258
"1218",-25470.2948820848
"1219",-18844.935836894
"1220",-13189.5382682534
"1221",-8504.10217616281
"1222",-4788.62756062239
